oportunidades,hits,h_hat,delta_rel,z,p_val,stability_score,signos_consistentes,delta_rel_sub,p_val_sub,oportunidades_sub,delta_rel_2015-01-01_2018-12-31,p_val_2015-01-01_2018-12-31,oportunidades_2015-01-01_2018-12-31,recencia_bin,numero,recencia_min,recencia_max,clasificacion_hazard_numero,delta_rel_2011-10-19_2014-12-31,p_val_2011-10-19_2014-12-31,oportunidades_2011-10-19_2014-12-31
588,18,0.030612244897959183,0.020408163265306138,0.0870296712971672,0.46532396364752904,0.0,False,"{""2015-01-01_2018-12-31"": -0.19678714859437743}","{""2015-01-01_2018-12-31"": 0.735842573117621}","{""2015-01-01_2018-12-31"": 332}",-0.19678714859437743,0.735842573117621,332.0,11-20,14,11,20,ninguno,,,
587,14,0.02385008517887564,-0.2049971607041453,-0.8734572556604833,0.8087930525934302,0.0,False,"{""2011-10-19_2014-12-31"": -0.7010463378176384, ""2015-01-01_2018-12-31"": 0.11524163568773227}","{""2011-10-19_2014-12-31"": 0.9671954721922832, ""2015-01-01_2018-12-31"": 0.36979382182823095}","{""2011-10-19_2014-12-31"": 223, ""2015-01-01_2018-12-31"": 269}",0.11524163568773227,0.36979382182823095,269.0,11-20,15,11,20,ninguno,-0.7010463378176384,0.9671954721922832,223.0
523,10,0.019120458891013385,-0.3626513702995538,-1.4585285258881096,0.927652540867818,0.0,False,"{""2011-10-19_2014-12-31"": -0.396681749622926, ""2015-01-01_2018-12-31"": -0.20634920634920637}","{""2011-10-19_2014-12-31"": 0.8501511898689172, ""2015-01-01_2018-12-31"": 0.7177172199873212}","{""2011-10-19_2014-12-31"": 221, ""2015-01-01_2018-12-31"": 252}",-0.20634920634920637,0.7177172199873212,252.0,11-20,16,11,20,ninguno,-0.396681749622926,0.8501511898689172,221.0
540,21,0.03888888888888889,0.2962962962962964,1.2108709578306665,0.11297243238104943,0.0,True,"{""2011-10-19_2014-12-31"": 0.08401084010840124, ""2015-01-01_2018-12-31"": 0.42671854734111553}","{""2011-10-19_2014-12-31"": 0.40837482187140983, ""2015-01-01_2018-12-31"": 0.114478934066898}","{""2011-10-19_2014-12-31"": 246, ""2015-01-01_2018-12-31"": 257}",0.42671854734111553,0.114478934066898,257.0,11-20,17,11,20,ninguno,0.08401084010840124,0.40837482187140983,246.0
460,7,0.015217391304347827,-0.49275362318840576,-1.8585895987491465,0.9684573337297602,0.0,True,{},{},{},,,,11-20,18,11,20,ninguno,,,
584,20,0.03424657534246575,0.1415525114155251,0.6015874432420422,0.27372439466358356,0.0,True,"{""2015-01-01_2018-12-31"": 0.07526881720430109}","{""2015-01-01_2018-12-31"": 0.407856791522951}","{""2015-01-01_2018-12-31"": 310}",0.07526881720430109,0.407856791522951,310.0,11-20,19,11,20,ninguno,,,
458,9,0.019650655021834062,-0.3449781659388646,-1.2983719014141013,0.9029202151061152,0.0,False,"{""2015-01-01_2018-12-31"": -0.42528735632183906}","{""2015-01-01_2018-12-31"": 0.8726908096603123}","{""2015-01-01_2018-12-31"": 232}",-0.42528735632183906,0.8726908096603123,232.0,11-20,20,11,20,ninguno,,,
505,16,0.031683168316831684,0.05610561056105616,0.22173116669846327,0.4122615832246488,0.0,False,"{""2011-10-19_2014-12-31"": 0.2176560121765601, ""2015-01-01_2018-12-31"": -0.26578560939794416}","{""2011-10-19_2014-12-31"": 0.2855413397585175, ""2015-01-01_2018-12-31"": 0.7593575617181565}","{""2011-10-19_2014-12-31"": 219, ""2015-01-01_2018-12-31"": 227}",-0.26578560939794416,0.7593575617181565,227.0,11-20,21,11,20,ninguno,0.2176560121765601,0.2855413397585175,219.0
456,18,0.039473684210526314,0.3157894736842105,1.1859184645030483,0.11782725026134312,1.0,True,"{""2015-01-01_2018-12-31"": 0.6296296296296298}","{""2015-01-01_2018-12-31"": 0.04836381188148455}","{""2015-01-01_2018-12-31"": 225}",0.6296296296296298,0.04836381188148455,225.0,11-20,22,11,20,ninguno,,,
533,19,0.03564727954971857,0.18824265165728582,0.7642868662391094,0.2223481551902758,0.0,True,"{""2011-10-19_2014-12-31"": 0.2882447665056361, ""2015-01-01_2018-12-31"": 0.04529616724738677}","{""2011-10-19_2014-12-31"": 0.23290130653160665, ""2015-01-01_2018-12-31"": 0.44632517822158846}","{""2011-10-19_2014-12-31"": 207, ""2015-01-01_2018-12-31"": 287}",0.04529616724738677,0.44632517822158846,287.0,11-20,23,11,20,ninguno,0.2882447665056361,0.23290130653160665,207.0
576,23,0.03993055555555555,0.3310185185185185,1.397134743195975,0.08118652788828444,0.0,True,"{""2011-10-19_2014-12-31"": 0.38312586445366525, ""2015-01-01_2018-12-31"": 0.041666666666666706}","{""2011-10-19_2014-12-31"": 0.14778436995699268, ""2015-01-01_2018-12-31"": 0.4533341123553705}","{""2011-10-19_2014-12-31"": 241, ""2015-01-01_2018-12-31"": 256}",0.041666666666666706,0.4533341123553705,256.0,11-20,24,11,20,ninguno,0.38312586445366525,0.14778436995699268,241.0
536,15,0.027985074626865673,-0.06716417910447754,-0.27346066535750374,0.6077504375649113,0.0,True,"{""2015-01-01_2018-12-31"": 0.01694915254237296}","{""2015-01-01_2018-12-31"": 0.4795847763963991}","{""2015-01-01_2018-12-31"": 295}",0.01694915254237296,0.4795847763963991,295.0,11-20,25,11,20,ninguno,,,
554,23,0.04151624548736462,0.38387484957882073,1.58898318661113,0.05603209433399736,0.0,True,"{""2011-10-19_2014-12-31"": 0.5873015873015873, ""2015-01-01_2018-12-31"": 0.39372822299651583}","{""2011-10-19_2014-12-31"": 0.0672308131348404, ""2015-01-01_2018-12-31"": 0.12039018936751397}","{""2011-10-19_2014-12-31"": 210, ""2015-01-01_2018-12-31"": 287}",0.39372822299651583,0.12039018936751397,287.0,11-20,26,11,20,ninguno,0.5873015873015873,0.0672308131348404,210.0
597,23,0.038525963149078725,0.2841987716359575,1.22119248279207,0.11100657488254798,0.0,True,"{""2011-10-19_2014-12-31"": 0.32275132275132273, ""2015-01-01_2018-12-31"": 0.21654501216545008}","{""2011-10-19_2014-12-31"": 0.1837840830636054, ""2015-01-01_2018-12-31"": 0.2642249900412014}","{""2011-10-19_2014-12-31"": 252, ""2015-01-01_2018-12-31"": 274}",0.21654501216545008,0.2642249900412014,274.0,11-20,27,11,20,ninguno,0.32275132275132273,0.1837840830636054,252.0
517,20,0.03868471953578337,0.289490651192779,1.1575894896962542,0.12351580020502657,0.0,True,"{""2011-10-19_2014-12-31"": 0.14942528735632188, ""2015-01-01_2018-12-31"": 0.19999999999999996}","{""2011-10-19_2014-12-31"": 0.35404983190865097, ""2015-01-01_2018-12-31"": 0.2890616781121427}","{""2011-10-19_2014-12-31"": 203, ""2015-01-01_2018-12-31"": 250}",0.19999999999999996,0.2890616781121427,250.0,11-20,28,11,20,ninguno,0.14942528735632188,0.35404983190865097,203.0
447,15,0.03355704697986577,0.11856823266219244,0.44085611409265046,0.3296585833072502,0.0,True,"{""2015-01-01_2018-12-31"": 0.14379084967320277}","{""2015-01-01_2018-12-31"": 0.3589832541379071}","{""2015-01-01_2018-12-31"": 204}",0.14379084967320277,0.3589832541379071,204.0,11-20,29,11,20,ninguno,,,
522,18,0.034482758620689655,0.14942528735632188,0.6003909142476482,0.27412287078366926,0.0,True,"{""2011-10-19_2014-12-31"": 0.15511551155115527, ""2015-01-01_2018-12-31"": 0.0498687664041995}","{""2011-10-19_2014-12-31"": 0.3491157661357426, ""2015-01-01_2018-12-31"": 0.44442006025556}","{""2011-10-19_2014-12-31"": 202, ""2015-01-01_2018-12-31"": 254}",0.0498687664041995,0.44442006025556,254.0,11-20,30,11,20,ninguno,0.15511551155115527,0.3491157661357426,202.0
571,21,0.03677758318739054,0.22591943957968483,0.9493938550103008,0.17121016727026006,0.0,True,"{""2011-10-19_2014-12-31"": 0.2759170653907496, ""2015-01-01_2018-12-31"": 0.4084507042253521}","{""2011-10-19_2014-12-31"": 0.24149612685263358, ""2015-01-01_2018-12-31"": 0.11303884996366419}","{""2011-10-19_2014-12-31"": 209, ""2015-01-01_2018-12-31"": 284}",0.4084507042253521,0.11303884996366419,284.0,11-20,31,11,20,ninguno,0.2759170653907496,0.24149612685263358,209.0
538,16,0.02973977695167286,-0.008674101610904594,-0.03538265381885013,0.514112691850852,0.0,False,"{""2011-10-19_2014-12-31"": -0.3431855500821018, ""2015-01-01_2018-12-31"": 0.19474313022700118}","{""2011-10-19_2014-12-31"": 0.8050800026049039, ""2015-01-01_2018-12-31"": 0.2836418116671336}","{""2011-10-19_2014-12-31"": 203, ""2015-01-01_2018-12-31"": 279}",0.19474313022700118,0.2836418116671336,279.0,11-20,32,11,20,ninguno,-0.3431855500821018,0.8050800026049039,203.0
540,9,0.016666666666666666,-0.4444444444444444,-1.8163064367459991,0.9653383107895875,0.0,False,"{""2011-10-19_2014-12-31"": 0.1695906432748538, ""2015-01-01_2018-12-31"": -1.0}","{""2011-10-19_2014-12-31"": 0.3262313243830231, ""2015-01-01_2018-12-31"": 0.9972405352585773}","{""2011-10-19_2014-12-31"": 228, ""2015-01-01_2018-12-31"": 249}",-1.0,0.9972405352585773,249.0,11-20,33,11,20,ninguno,0.1695906432748538,0.3262313243830231,228.0
534,13,0.024344569288389514,-0.18851435705368286,-0.766107686908526,0.7781938852269581,0.0,False,"{""2011-10-19_2014-12-31"": 0.12517580872011247, ""2015-01-01_2018-12-31"": -0.5260663507109005}","{""2011-10-19_2014-12-31"": 0.36734318761336626, ""2015-01-01_2018-12-31"": 0.910504411553288}","{""2011-10-19_2014-12-31"": 237, ""2015-01-01_2018-12-31"": 211}",-0.5260663507109005,0.910504411553288,211.0,11-20,34,11,20,ninguno,0.12517580872011247,0.36734318761336626,237.0
485,16,0.032989690721649485,0.09965635738831621,0.38596741250864325,0.3497604016899389,0.0,True,"{""2015-01-01_2018-12-31"": 0.24843945068664178}","{""2015-01-01_2018-12-31"": 0.23763761178923398}","{""2015-01-01_2018-12-31"": 267}",0.24843945068664178,0.23763761178923398,267.0,11-20,35,11,20,ninguno,,,
459,9,0.0196078431372549,-0.3464052287581699,-1.3051653689813079,0.9040817281591763,0.0,False,"{""2015-01-01_2018-12-31"": -0.5475113122171945}","{""2015-01-01_2018-12-31"": 0.9238436028373752}","{""2015-01-01_2018-12-31"": 221}",-0.5475113122171945,0.9238436028373752,221.0,11-20,36,11,20,ninguno,,,
489,14,0.028629856850715747,-0.04567143830947508,-0.17761264370379684,0.5704864029049007,0.0,False,"{""2015-01-01_2018-12-31"": -0.19999999999999996}","{""2015-01-01_2018-12-31"": 0.7109383218878573}","{""2015-01-01_2018-12-31"": 250}",-0.19999999999999996,0.7109383218878573,250.0,11-20,37,11,20,ninguno,,,
572,16,0.027972027972027972,-0.06759906759906757,-0.28432397379967017,0.6119189422468403,0.0,False,"{""2011-10-19_2014-12-31"": 0.03359173126614989, ""2015-01-01_2018-12-31"": -0.2537313432835821}","{""2011-10-19_2014-12-31"": 0.4622013987960402, ""2015-01-01_2018-12-31"": 0.7674556665564739}","{""2011-10-19_2014-12-31"": 258, ""2015-01-01_2018-12-31"": 268}",-0.2537313432835821,0.7674556665564739,268.0,11-20,38,11,20,ninguno,0.03359173126614989,0.4622013987960402,258.0
520,18,0.03461538461538462,0.15384615384615397,0.6169686195889498,0.2686277120740015,0.0,True,"{""2011-10-19_2014-12-31"": 0.11642743221690599, ""2015-01-01_2018-12-31"": 0.03359173126614989}","{""2011-10-19_2014-12-31"": 0.383612044782639, ""2015-01-01_2018-12-31"": 0.4622013987960402}","{""2011-10-19_2014-12-31"": 209, ""2015-01-01_2018-12-31"": 258}",0.03359173126614989,0.4622013987960402,258.0,11-20,39,11,20,ninguno,0.11642743221690599,0.383612044782639,209.0
544,16,0.029411764705882353,-0.01960784313725488,-0.0804274008542274,0.5320513326201782,0.0,True,"{""2015-01-01_2018-12-31"": 0.025641025641025737}","{""2015-01-01_2018-12-31"": 0.4676045684143068}","{""2015-01-01_2018-12-31"": 325}",0.025641025641025737,0.4676045684143068,325.0,11-20,40,11,20,ninguno,,,
611,14,0.022913256955810146,-0.23622476813966176,-1.0268826040596584,0.8477621266991773,0.0,False,"{""2011-10-19_2014-12-31"": -0.06291834002677375, ""2015-01-01_2018-12-31"": -0.2700729927007299}","{""2011-10-19_2014-12-31"": 0.5693042026108098, ""2015-01-01_2018-12-31"": 0.7841238608920866}","{""2011-10-19_2014-12-31"": 249, ""2015-01-01_2018-12-31"": 274}",-0.2700729927007299,0.7841238608920866,274.0,11-20,41,11,20,ninguno,-0.06291834002677375,0.5693042026108098,249.0
534,16,0.0299625468164794,-0.001248439450686594,-0.005073560840453708,0.5020240492479271,0.0,False,"{""2011-10-19_2014-12-31"": -0.056603773584905606, ""2015-01-01_2018-12-31"": 0.26582278481012667}","{""2011-10-19_2014-12-31"": 0.5576208539103628, ""2015-01-01_2018-12-31"": 0.235860152588643}","{""2011-10-19_2014-12-31"": 212, ""2015-01-01_2018-12-31"": 237}",0.26582278481012667,0.235860152588643,237.0,11-20,42,11,20,ninguno,-0.056603773584905606,0.5576208539103628,212.0
574,15,0.02613240418118467,-0.12891986062717767,-0.5431884586785526,0.7064999739276657,0.0,False,"{""2011-10-19_2014-12-31"": -0.023199023199023165, ""2015-01-01_2018-12-31"": -0.22480620155038758}","{""2011-10-19_2014-12-31"": 0.5268724357177121, ""2015-01-01_2018-12-31"": 0.7372949355923948}","{""2011-10-19_2014-12-31"": 273, ""2015-01-01_2018-12-31"": 258}",-0.22480620155038758,0.7372949355923948,258.0,11-20,43,11,20,ninguno,-0.023199023199023165,0.5268724357177121,273.0
500,15,0.03,0.0,0.0,0.5,0.0,True,"{""2015-01-01_2018-12-31"": 0.010101010101010166}","{""2015-01-01_2018-12-31"": 0.48848692593872556}","{""2015-01-01_2018-12-31"": 264}",0.010101010101010166,0.48848692593872556,264.0,11-20,44,11,20,ninguno,,,
525,17,0.03238095238095238,0.07936507936507932,0.31980398185555675,0.37455846446684193,0.0,True,"{""2011-10-19_2014-12-31"": 0.45631067961165056, ""2015-01-01_2018-12-31"": 0.029601029601029664}","{""2011-10-19_2014-12-31"": 0.12470603271005501, ""2015-01-01_2018-12-31"": 0.4666163571703701}","{""2011-10-19_2014-12-31"": 206, ""2015-01-01_2018-12-31"": 259}",0.029601029601029664,0.4666163571703701,259.0,11-20,45,11,20,ninguno,0.45631067961165056,0.12470603271005501,206.0
556,15,0.02697841726618705,-0.10071942446043167,-0.41766241126912446,0.6619030207437633,0.0,False,"{""2011-10-19_2014-12-31"": -0.043062200956937746, ""2015-01-01_2018-12-31"": -0.43117178612059154}","{""2011-10-19_2014-12-31"": 0.5435900414434263, ""2015-01-01_2018-12-31"": 0.9028482255271374}","{""2011-10-19_2014-12-31"": 209, ""2015-01-01_2018-12-31"": 293}",-0.43117178612059154,0.9028482255271374,293.0,11-20,46,11,20,ninguno,-0.043062200956937746,0.5435900414434263,209.0
488,13,0.02663934426229508,-0.1120218579234973,-0.43519855285459924,0.6682908435430899,0.0,True,"{""2015-01-01_2018-12-31"": 0.19581464872944696}","{""2015-01-01_2018-12-31"": 0.30353940623446035}","{""2015-01-01_2018-12-31"": 223}",0.19581464872944696,0.30353940623446035,223.0,11-20,47,11,20,ninguno,,,
489,15,0.03067484662576687,0.022494887525562404,0.0874808543615716,0.46514465154396967,0.0,True,"{""2015-01-01_2018-12-31"": 0.014492753623188484}","{""2015-01-01_2018-12-31"": 0.4845832965822524}","{""2015-01-01_2018-12-31"": 230}",0.014492753623188484,0.4845832965822524,230.0,11-20,48,11,20,ninguno,,,
598,16,0.026755852842809364,-0.10813823857302117,-0.4650553484759012,0.6790540895959655,0.0,False,"{""2011-10-19_2014-12-31"": -0.19028340080971656, ""2015-01-01_2018-12-31"": -0.2700729927007299}","{""2011-10-19_2014-12-31"": 0.7005299780657755, ""2015-01-01_2018-12-31"": 0.7841238608920866}","{""2011-10-19_2014-12-31"": 247, ""2015-01-01_2018-12-31"": 274}",-0.2700729927007299,0.7841238608920866,274.0,11-20,49,11,20,ninguno,-0.19028340080971656,0.7005299780657755,247.0
554,13,0.023465703971119134,-0.21780986762936216,-0.9015860714000459,0.8163616036080807,0.0,False,"{""2011-10-19_2014-12-31"": -0.2526158445440957, ""2015-01-01_2018-12-31"": -0.250936329588015}","{""2011-10-19_2014-12-31"": 0.7464688177356353, ""2015-01-01_2018-12-31"": 0.7645752060124895}","{""2011-10-19_2014-12-31"": 223, ""2015-01-01_2018-12-31"": 267}",-0.250936329588015,0.7645752060124895,267.0,11-20,50,11,20,ninguno,-0.2526158445440957,0.7464688177356353,223.0
568,17,0.02992957746478873,-0.002347417840375607,-0.009838736488268556,0.5039250246465843,0.0,False,"{""2011-10-19_2014-12-31"": -0.21752738654147105, ""2015-01-01_2018-12-31"": 0.3142174432497013}","{""2011-10-19_2014-12-31"": 0.711685000505673, ""2015-01-01_2018-12-31"": 0.1780005837988801}","{""2011-10-19_2014-12-31"": 213, ""2015-01-01_2018-12-31"": 279}",0.3142174432497013,0.1780005837988801,279.0,11-20,51,11,20,ninguno,-0.21752738654147105,0.711685000505673,213.0
435,10,0.022988505747126436,-0.23371647509578541,-0.8572524132619567,0.8043472992532131,0.0,True,"{""2015-01-01_2018-12-31"": 0.13475177304964545}","{""2015-01-01_2018-12-31"": 0.3581973377958979}","{""2015-01-01_2018-12-31"": 235}",0.13475177304964545,0.3581973377958979,235.0,11-20,52,11,20,ninguno,,,
536,14,0.026119402985074626,-0.12935323383084577,-0.5266649851329706,0.7007868723703173,0.0,False,"{""2015-01-01_2018-12-31"": -0.026763990267639898}","{""2015-01-01_2018-12-31"": 0.5310507270779049}","{""2015-01-01_2018-12-31"": 274}",-0.026763990267639898,0.5310507270779049,274.0,11-20,53,11,20,ninguno,,,
546,17,0.031135531135531136,0.037851037851037904,0.15554242788981829,0.43819685415523335,0.0,False,"{""2011-10-19_2014-12-31"": -0.3798449612403101, ""2015-01-01_2018-12-31"": 0.4211886304909561}","{""2011-10-19_2014-12-31"": 0.8363312332176283, ""2015-01-01_2018-12-31"": 0.1170693504903438}","{""2011-10-19_2014-12-31"": 215, ""2015-01-01_2018-12-31"": 258}",0.4211886304909561,0.1170693504903438,258.0,11-20,54,11,20,ninguno,-0.3798449612403101,0.8363312332176283,215.0
520,16,0.03076923076923077,0.025641025641025737,0.10282810326482504,0.45904970015333496,0.0,True,"{""2015-01-01_2018-12-31"": 0.36815920398009955}","{""2015-01-01_2018-12-31"": 0.14458787054544767}","{""2015-01-01_2018-12-31"": 268}",0.36815920398009955,0.14458787054544767,268.0,11-20,55,11,20,ninguno,,,
574,12,0.020905923344947737,-0.30313588850174206,-1.2772269163522727,0.8992389265639507,0.0,False,"{""2011-10-19_2014-12-31"": -0.1735537190082644, ""2015-01-01_2018-12-31"": -0.21259842519685038}","{""2011-10-19_2014-12-31"": 0.6825374379430712, ""2015-01-01_2018-12-31"": 0.7243690266383402}","{""2011-10-19_2014-12-31"": 242, ""2015-01-01_2018-12-31"": 254}",-0.21259842519685038,0.7243690266383402,254.0,11-20,56,11,20,ninguno,-0.1735537190082644,0.6825374379430712,242.0
498,23,0.04618473895582329,0.5394912985274432,2.1172584554431606,0.01711895935365718,1.0,True,"{""2015-01-01_2018-12-31"": 0.937984496124031}","{""2015-01-01_2018-12-31"": 0.004029359013197994}","{""2015-01-01_2018-12-31"": 258}",0.937984496124031,0.004029359013197994,258.0,11-20,57,11,20,ninguno,,,
511,15,0.029354207436399216,-0.02152641878669278,-0.08557698770311313,0.53409865375542,0.0,True,"{""2015-01-01_2018-12-31"": 0.14942528735632188}","{""2015-01-01_2018-12-31"": 0.32725525163150504}","{""2015-01-01_2018-12-31"": 290}",0.14942528735632188,0.32725525163150504,290.0,11-20,58,11,20,ninguno,,,
525,12,0.022857142857142857,-0.23809523809523805,-0.9594119455666703,0.8313243701935257,0.0,False,"{""2015-01-01_2018-12-31"": -0.5370370370370371}","{""2015-01-01_2018-12-31"": 0.9455089241173983}","{""2015-01-01_2018-12-31"": 288}",-0.5370370370370371,0.9455089241173983,288.0,11-20,59,11,20,ninguno,,,
592,17,0.028716216216216218,-0.0427927927927927,-0.18310754690770975,0.5726431828431134,0.0,False,"{""2011-10-19_2014-12-31"": -0.3412384716732542, ""2015-01-01_2018-12-31"": 0.10701107011070118}","{""2011-10-19_2014-12-31"": 0.8300941895630396, ""2015-01-01_2018-12-31"": 0.37835470863219134}","{""2011-10-19_2014-12-31"": 253, ""2015-01-01_2018-12-31"": 271}",0.10701107011070118,0.37835470863219134,271.0,11-20,60,11,20,ninguno,-0.3412384716732542,0.8300941895630396,253.0
583,20,0.03430531732418525,0.1435105774728417,0.60938666939973,0.2711340858749454,0.5,False,"{""2011-10-19_2014-12-31"": -0.355877616747182, ""2015-01-01_2018-12-31"": 0.725997842502697}","{""2011-10-19_2014-12-31"": 0.8160601424704562, ""2015-01-01_2018-12-31"": 0.012405153885283408}","{""2011-10-19_2014-12-31"": 207, ""2015-01-01_2018-12-31"": 309}",0.725997842502697,0.012405153885283408,309.0,11-20,61,11,20,ninguno,-0.355877616747182,0.8160601424704562,207.0
560,17,0.030357142857142857,0.011904761904761932,0.04954381983109544,0.4802429584402777,0.0,False,"{""2015-01-01_2018-12-31"": -0.03030303030303027}","{""2015-01-01_2018-12-31"": 0.5352105019600458}","{""2015-01-01_2018-12-31"": 275}",-0.03030303030303027,0.5352105019600458,275.0,11-20,62,11,20,ninguno,,,
503,9,0.017892644135188866,-0.40357852882703776,-1.5917937883065765,0.9442844768307863,0.0,False,"{""2011-10-19_2014-12-31"": -0.09090909090909093, ""2015-01-01_2018-12-31"": -0.5867768595041322}","{""2011-10-19_2014-12-31"": 0.5937234946742646, ""2015-01-01_2018-12-31"": 0.945785781654537}","{""2011-10-19_2014-12-31"": 220, ""2015-01-01_2018-12-31"": 242}",-0.5867768595041322,0.945785781654537,242.0,11-20,63,11,20,ninguno,-0.09090909090909093,0.5937234946742646,220.0
499,12,0.02404809619238477,-0.19839679358717432,-0.7793987088616212,0.7821275579136016,0.0,False,"{""2011-10-19_2014-12-31"": -0.3740219092331768, ""2015-01-01_2018-12-31"": -0.0697674418604651}","{""2011-10-19_2014-12-31"": 0.8314670367437085, ""2015-01-01_2018-12-31"": 0.5713870032782331}","{""2011-10-19_2014-12-31"": 213, ""2015-01-01_2018-12-31"": 215}",-0.0697674418604651,0.5713870032782331,215.0,11-20,64,11,20,ninguno,-0.3740219092331768,0.8314670367437085,213.0
452,15,0.033185840707964605,0.10619469026548686,0.39705144435739037,0.3456647624135619,1.0,True,"{""2015-01-01_2018-12-31"": 0.639344262295082}","{""2015-01-01_2018-12-31"": 0.03951661652762675}","{""2015-01-01_2018-12-31"": 244}",0.639344262295082,0.03951661652762675,244.0,11-20,65,11,20,ninguno,,,
506,18,0.03557312252964427,0.18577075098814244,0.7348984906315549,0.2312006588413805,0.0,False,"{""2011-10-19_2014-12-31"": -0.09090909090909093, ""2015-01-01_2018-12-31"": 0.46842878120411174}","{""2011-10-19_2014-12-31"": 0.5937234946742646, ""2015-01-01_2018-12-31"": 0.10727148258812096}","{""2011-10-19_2014-12-31"": 220, ""2015-01-01_2018-12-31"": 227}",0.46842878120411174,0.10727148258812096,227.0,11-20,66,11,20,ninguno,-0.09090909090909093,0.5937234946742646,220.0
514,12,0.023346303501945526,-0.22178988326848245,-0.884296797203601,0.8117319916200206,0.0,False,"{""2011-10-19_2014-12-31"": -0.5260663507109005, ""2015-01-01_2018-12-31"": 0.04575163398692813}","{""2011-10-19_2014-12-31"": 0.910504411553288, ""2015-01-01_2018-12-31"": 0.44888269750194504}","{""2011-10-19_2014-12-31"": 211, ""2015-01-01_2018-12-31"": 255}",0.04575163398692813,0.44888269750194504,255.0,11-20,67,11,20,ninguno,-0.5260663507109005,0.910504411553288,211.0
582,18,0.030927835051546393,0.03092783505154647,0.1312156913542045,0.4478023416873785,0.0,False,"{""2011-10-19_2014-12-31"": -0.2700729927007299, ""2015-01-01_2018-12-31"": 0.2875536480686697}","{""2011-10-19_2014-12-31"": 0.7841238608920866, ""2015-01-01_2018-12-31"": 0.22008126922692225}","{""2011-10-19_2014-12-31"": 274, ""2015-01-01_2018-12-31"": 233}",0.2875536480686697,0.22008126922692225,233.0,11-20,68,11,20,ninguno,-0.2700729927007299,0.7841238608920866,274.0
503,22,0.0437375745526839,0.45791915175613007,1.8061239864036853,0.035449487445411834,1.0,True,"{""2015-01-01_2018-12-31"": 0.7543859649122807}","{""2015-01-01_2018-12-31"": 0.010356998311932581}","{""2015-01-01_2018-12-31"": 304}",0.7543859649122807,0.010356998311932581,304.0,11-20,69,11,20,ninguno,,,
531,18,0.03389830508474576,0.1299435028248588,0.5265948293287065,0.2992374917234345,0.0,True,"{""2015-01-01_2018-12-31"": 0.37931034482758624}","{""2015-01-01_2018-12-31"": 0.12798369283196007}","{""2015-01-01_2018-12-31"": 290}",0.37931034482758624,0.12798369283196007,290.0,11-20,70,11,20,ninguno,,,
536,16,0.029850746268656716,-0.004975124378109435,-0.020256345582036914,0.5080805600933735,0.0,False,"{""2011-10-19_2014-12-31"": -0.5024875621890548, ""2015-01-01_2018-12-31"": 0.5325670498084292}","{""2011-10-19_2014-12-31"": 0.8948693390540075, ""2015-01-01_2018-12-31"": 0.06512638851349584}","{""2011-10-19_2014-12-31"": 201, ""2015-01-01_2018-12-31"": 261}",0.5325670498084292,0.06512638851349584,261.0,11-20,71,11,20,ninguno,-0.5024875621890548,0.8948693390540075,201.0
504,13,0.025793650793650792,-0.14021164021164023,-0.5535719784345252,0.7100640961540402,0.0,False,"{""2011-10-19_2014-12-31"": -0.11111111111111102, ""2015-01-01_2018-12-31"": -0.6747967479674796}","{""2011-10-19_2014-12-31"": 0.6152791254067865, ""2015-01-01_2018-12-31"": 0.9553519405185333}","{""2011-10-19_2014-12-31"": 225, ""2015-01-01_2018-12-31"": 205}",-0.6747967479674796,0.9553519405185333,205.0,11-20,72,11,20,ninguno,-0.11111111111111102,0.6152791254067865,225.0
567,15,0.026455026455026454,-0.11816578483245152,-0.4948322922327489,0.6896407461439594,0.0,False,"{""2011-10-19_2014-12-31"": -0.43019943019943013, ""2015-01-01_2018-12-31"": -0.023199023199023165}","{""2011-10-19_2014-12-31"": 0.8764286666068369, ""2015-01-01_2018-12-31"": 0.5268724357177121}","{""2011-10-19_2014-12-31"": 234, ""2015-01-01_2018-12-31"": 273}",-0.023199023199023165,0.5268724357177121,273.0,11-20,73,11,20,ninguno,-0.43019943019943013,0.8764286666068369,234.0
553,11,0.019891500904159132,-0.3369499698613622,-1.393486442520955,0.9182636290273671,0.0,True,"{""2015-01-01_2018-12-31"": 0.2077294685990339}","{""2015-01-01_2018-12-31"": 0.27195387475619404}","{""2015-01-01_2018-12-31"": 276}",0.2077294685990339,0.27195387475619404,276.0,11-20,74,11,20,ninguno,,,
476,5,0.01050420168067227,-0.649859943977591,-2.4934347361863445,0.9936743080099943,0.0,False,"{""2015-01-01_2018-12-31"": -0.5850622406639004}","{""2015-01-01_2018-12-31"": 0.9449001074773873}","{""2015-01-01_2018-12-31"": 241}",-0.5850622406639004,0.9449001074773873,241.0,11-20,75,11,20,ninguno,,,
515,19,0.036893203883495145,0.22977346278317154,0.9170188099568625,0.17956639175814415,0.0,True,"{""2015-01-01_2018-12-31"": 0.11524163568773227}","{""2015-01-01_2018-12-31"": 0.36979382182823095}","{""2015-01-01_2018-12-31"": 269}",0.11524163568773227,0.36979382182823095,269.0,11-20,76,11,20,ninguno,,,
